林之孝家的;王夫人;5.0
昭儿;王熙凤;5.0
入画;李纨;5.0
尤氏;贾兰;5.0
彩霞;鸳鸯;5.0
薛姨妈;薛蝌;5.0
史湘云;李绮;5.0
文官;薛宝钗;5.0
李纨;秦可卿;5.0
平儿;赖大;5.0
王夫人;贾雨村;5.0
周瑞家的;尤氏;5.0
王夫人;邢岫烟;5.0
蒋玉菡;薛宝钗;5.0
丰儿;周瑞家的;5.0
平儿;待书;5.0
贾珍;贾琮;5.0
蕊官;薛宝钗;5.0
尤三姐;柳湘莲;5.0
云儿;冯紫英;5.0
史太君;雪雁;5.0
